feature,importance
donki_flr_notification_count,0.0
donki_ips_notification_count,0.0
donki_hss_notification_count,0.0
Kp_status,0.0
Dst_status,0.0
q99_exceedance_roll_1h_rate,0.0
dose_residual_delta_15m,0.0
dose_residual_delta_1h,0.0
dose_residual_delta_6h,0.0
dose_residual_delta_1d,0.0
log1p_flux_delta_1h,0.0
log1p_proton_flux_proxy_gt10_mev_delta_15m,0.0
log1p_proton_flux_proxy_gt10_mev_delta_1h,0.0
log1p_proton_flux_proxy_gt10_mev_delta_1d,0.0
proton_flux_proxy_gt10_mev_lag_30m,0.0
proton_flux_proxy_gt10_mev_lag_1h,0.0
proton_flux_proxy_gt10_mev_lag_95m,0.0
log10_xrs_a_flux_lag_380m,0.0
proton_flux_proxy_gt100_mev_lag_12h,0.0
proton_flux_proxy_gt100_mev_lag_1d,0.0
flux,0.0
proton_flux_proxy_gt100_mev_lag_7d,0.0
log10_xrs_a_flux_lag_5m,0.0
log10_xrs_a_flux_lag_15m,0.0
log10_xrs_a_flux_lag_30m,0.0
log10_xrs_a_flux_lag_1h,0.0
log10_xrs_a_flux_lag_90m,0.0
log10_xrs_a_flux_lag_95m,0.0
log10_xrs_a_flux_lag_100m,0.0
log10_xrs_a_flux_lag_190m,0.0
log10_xrs_a_flux_lag_285m,0.0
log10_xrs_a_flux_lag_6h,0.0
log10_xrs_a_flux_lag_12h,0.0
proton_flux_proxy_gt100_mev_lag_6h,0.0
log10_xrs_a_flux_lag_1d,0.0
log10_xrs_a_flux_lag_3d,0.0
log10_xrs_a_flux_lag_7d,0.0
log10_xrs_b_flux_lag_5m,0.0
log10_xrs_b_flux_lag_15m,0.0
log10_xrs_b_flux_lag_30m,0.0
log10_xrs_b_flux_lag_1h,0.0
log10_xrs_b_flux_lag_90m,0.0
log10_xrs_b_flux_lag_100m,0.0
log10_xrs_b_flux_lag_3h,0.0
log10_xrs_b_flux_lag_12h,0.0
log10_xrs_b_flux_lag_1d,0.0
log10_xrs_b_flux_lag_3d,0.0
log10_xrs_b_flux_lag_7d,0.0
proton_flux_proxy_gt100_mev_lag_380m,0.0
proton_flux_proxy_gt100_mev_lag_285m,0.0
proton_flux_proxy_gt10_mev_lag_100m,0.0
proton_flux_proxy_gt50_mev_lag_100m,0.0
proton_flux_proxy_gt10_mev_lag_3h,0.0
proton_flux_proxy_gt10_mev_lag_190m,0.0
proton_flux_proxy_gt10_mev_lag_285m,0.0
proton_flux_proxy_gt10_mev_lag_6h,0.0
proton_flux_proxy_gt10_mev_lag_380m,0.0
proton_flux_proxy_gt10_mev_lag_12h,0.0
proton_flux_proxy_gt10_mev_lag_1d,0.0
proton_flux_proxy_gt10_mev_lag_7d,0.0
proton_flux_proxy_gt50_mev_lag_5m,0.0
proton_flux_proxy_gt50_mev_lag_15m,0.0
proton_flux_proxy_gt50_mev_lag_30m,0.0
proton_flux_proxy_gt50_mev_lag_1h,0.0
proton_flux_proxy_gt50_mev_lag_90m,0.0
proton_flux_proxy_gt50_mev_lag_95m,0.0
proton_flux_proxy_gt50_mev_lag_3h,0.0
proton_flux_proxy_gt100_mev_lag_190m,0.0
proton_flux_proxy_gt50_mev_lag_190m,0.0
proton_flux_proxy_gt50_mev_lag_285m,0.0
proton_flux_proxy_gt50_mev_lag_6h,0.0
proton_flux_proxy_gt50_mev_lag_380m,0.0
proton_flux_proxy_gt50_mev_lag_12h,0.0
proton_flux_proxy_gt50_mev_lag_1d,0.0
proton_flux_proxy_gt100_mev_lag_5m,0.0
proton_flux_proxy_gt100_mev_lag_15m,0.0
proton_flux_proxy_gt100_mev_lag_30m,0.0
proton_flux_proxy_gt100_mev_lag_1h,0.0
proton_flux_proxy_gt100_mev_lag_90m,0.0
proton_flux_proxy_gt100_mev_lag_95m,0.0
proton_flux_proxy_gt100_mev_lag_100m,0.0
proton_flux_proxy_gt100_mev_lag_3h,0.0
log_dose_orbit_diff_380m,0.0
