feature,importance
log10_xrs_b_flux_roll_7d_min,0.08845165940442803
flux_roll_7d_mean,0.08815476523947657
proton_flux_proxy_gt10_mev_roll_1d_min,0.08622456105518463
log10_xrs_a_flux_roll_3d_std,0.08573859384564556
flux_lag_15m,0.08567127684145942
log10_xrs_b_flux_roll_7d_std,0.08483593238804518
log10_xrs_b_flux_roll_3d_std,0.08431905715545561
proton_flux_proxy_gt50_mev_roll_3d_mean,0.08294320601587016
ace_imf_bz_gse_roll_1d_mean,0.08256790410212529
log1p_ace_epam_de4_roll_6h_std,0.08225529718857544
ace_imf_bz_gse_roll_1d_max,0.08199374717693744
ace_imf_magnitude_roll_6h_max,0.08073950075750001
donki_sep_age_minutes,0.07981774708940212
log_dose_lag_1h,0.0796373529183631
log10_xrs_a_flux_roll_6h_max,0.07835071226396305
proton_flux_proxy_gt10_mev_roll_3d_mean,0.07682461324582379
log1p_ace_epam_de1_roll_6h_std,0.07464683690378408
log_dose_lag_30m,0.07304207409925681
log10_xrs_a_flux_roll_3d_min,0.07295809378430673
proton_flux_proxy_gt100_mev_roll_7d_mean,0.07211444255952514
flux_orbit_diff_190m,0.07186683337350919
log1p_mpsh_proton_proxy_gt1mev,0.07155278217455908
flux_lag_90m,0.07049812103247478
log1p_mpsh_electron_mid_roll_1d_mean,0.0703413047516531
l,0.06999500533996975
log1p_ace_epam_p7_roll_1d_mean,0.06793192396371084
dose_residual_roll_1h_mean,0.06754353592309852
log10_xrs_b_flux_roll_3d_mean,0.06727500727661315
log1p_mpsh_electron_low_roll_1d_std,0.06656940306384539
donki_flr_age_minutes,0.06524890274397495
log1p_ace_epam_de4_roll_1h_max,0.06388534175448003
log1p_mpsh_electron_low_roll_6h_mean,0.062132312646693555
log1p_ace_epam_p7,0.06195612633948456
log_dose_lag_15m,0.061188829972683045
log1p_mpsh_proton_proxy_gt1mev_roll_1d_std,0.06075194015584987
log1p_mpsh_electron_low_roll_1d_max,0.05943854937608723
log1p_mpsh_proton_proxy_gt1mev_roll_1d_max,0.05861638160247612
log10_xrs_a_flux_roll_7d_max,0.05841873984489157
proton_flux_proxy_gt50_mev_roll_6h_min,0.05800696931968257
log1p_ace_epam_de1_roll_1d_mean,0.057441033305891856
proton_flux_proxy_gt10_mev_roll_6h_max,0.05737370016588863
log1p_mpsh_electron_gt2mev_roll_1d_std,0.056999281308734974
proton_flux_proxy_gt10_mev_roll_3d_std,0.056881455539785346
log1p_ace_epam_de1_roll_1h_max,0.05619098387817935
proton_flux_proxy_gt10_mev_roll_7d_std,0.05598387336811077
ace_solar_wind_speed_roll_1d_mean,0.05592315918967306
dose_residual_roll_1h_max,0.055864310922565844
log1p_mpsh_electron_mid_roll_6h_max,0.05582498915806093
log1p_mpsh_proton_proxy_gt1mev_roll_6h_std,0.05494305067374618
log1p_mpsh_electron_low_roll_1d_mean,0.05475142844750814
log1p_ace_epam_de4_roll_6h_mean,0.05436058989727174
log10_xrs_a_flux_roll_6h_mean,0.05172208833158467
log1p_mpsh_proton_proxy_gt1mev_roll_6h_max,0.05127412781794027
log1p_ace_epam_de1_roll_1d_std,0.051099062800060366
ace_proton_density_roll_6h_max,0.05025218512470551
log10_xrs_b_flux_roll_1d_std,0.04995908913543154
proton_flux_proxy_gt10_mev_roll_3d_max,0.04903228008385254
proton_flux_proxy_gt10_mev_roll_1d_std,0.04877334956227324
log1p_mpsh_electron_low_roll_6h_max,0.04805579252691026
proton_flux_proxy_gt100_mev_roll_6h_min,0.04638970297232533
proton_flux_proxy_gt50_mev_roll_6h_max,0.04595300577861548
proton_flux_proxy_gt50_mev_roll_1d_min,0.04585472946815326
log1p_mpsh_electron_gt2mev_roll_6h_mean,0.04497667247607595
log1p_mpsh_electron_mid_roll_6h_mean,0.04461538637829822
dose_residual_lag_90m,0.04439822989317596
ace_imf_magnitude_roll_1d_max,0.04403839876881879
log1p_mpsh_electron_mid_roll_6h_std,0.04301483695459293
proton_flux_proxy_gt100_mev_roll_1d_mean,0.042229099120240886
log1p_ace_epam_de4_roll_1d_std,0.042217295369612974
ace_imf_bz_gse_lag_12h,0.04201302870467533
dose_residual_roll_1d_mean,0.041575341112491115
log1p_ace_epam_p7_roll_6h_mean,0.04148157981967765
proton_flux_proxy_gt100_mev_roll_7d_std,0.04096143029181054
log10_xrs_a_flux_roll_7d_min,0.04084131539894772
flux_lag_5m,0.039541177465499934
log1p_mpsh_electron_high_roll_1d_max,0.03950862930878562
log1p_flux_delta_1h,0.038918964453757796
log1p_ace_epam_de1_roll_1d_max,0.03864385732472008
log10_xrs_b_flux_roll_6h_max,0.037307354934103226
ace_imf_magnitude_roll_1d_mean,0.036819580541197
log_dose_lag_3d,0.036786947534588166
proton_flux_proxy_gt50_mev_roll_6h_std,0.036278304169736195
log1p_ace_epam_de1_roll_6h_mean,0.036261295761952285
proton_flux_proxy_gt100_mev_roll_3d_mean,0.03557917722799872
proton_flux_proxy_gt50_mev_roll_7d_min,0.034339435109706114
log1p_ace_epam_de4_roll_1d_max,0.033341055738666775
mpsh_electron_mid,0.03331011370397647
dose_residual_roll_1h_std,0.03273978221018904
flux_orbit_diff_380m,0.0325409685636322
proton_flux_proxy_gt100_mev_roll_1d_std,0.030551295262210263
flux_lag_3h,0.029476850050251885
ace_solar_wind_speed_roll_6h_mean,0.029387185808468184
log_dose_lag_3h,0.028782542144557163
ace_proton_density_roll_6h_std,0.0283281815964212
donki_cme_notification_count,0.027940242838719424
log1p_mpsh_proton_proxy_gt5mev_roll_1d_mean,0.027523959432108842
proton_flux_proxy_gt50_mev_roll_3d_min,0.027400316727849993
log1p_ace_epam_p8_roll_1d_max,0.02737671398057029
log1p_mpsh_electron_high_roll_6h_mean,0.026202324433641396
proton_flux_proxy_gt50_mev_lag_3d,0.026093943574297666
log1p_ace_epam_p8_roll_1d_mean,0.02522943916524794
log1p_mpsh_proton_proxy_gt1mev_roll_6h_mean,0.024516780332742974
log1p_ace_epam_p8_roll_6h_max,0.02408859794664879
log1p_mpsh_electron_mid_lag_1d,0.02384603836488482
ace_imf_magnitude_roll_6h_mean,0.02357891003753861
log1p_ace_epam_p7_roll_1h_max,0.023549379239584473
log1p_mpsh_proton_proxy_gt1mev_roll_1d_mean,0.022790565502677836
log1p_ace_epam_p8_lag_15m,0.022564758175208414
log1p_mpsh_electron_high_roll_6h_max,0.022300118392545334
log1p_ace_epam_de1_lag_1h,0.022167536010020535
proton_flux_proxy_gt100_mev_roll_7d_max,0.022122704249172023
proton_flux_proxy_gt10_mev_roll_6h_min,0.021471864196160814
log1p_mpsh_proton_proxy_gt5mev_roll_6h_std,0.02105214311173401
ace_imf_bz_gse_roll_6h_mean,0.020873359457651782
dose_residual_roll_1h_min,0.020646168615238845
log1p_mpsh_electron_mid,0.020613297028112855
ace_imf_magnitude_roll_6h_std,0.02037841602660234
log1p_mpsh_proton_proxy_gt1mev_lag_1d,0.020160472729306603
proton_flux_proxy_gt100_mev_roll_6h_mean,0.020088229833798505
ace_imf_bz_gse_lag_1d,0.020068652594061907
ace_solar_wind_speed_lag_6h,0.01909658072996823
log1p_mpsh_proton_proxy_gt5mev_roll_1d_std,0.018963244815830897
log1p_ace_epam_de4_roll_6h_max,0.018461303910910058
proton_flux_proxy_gt10_mev_lag_380m,0.01839123891742674
log10_xrs_b_flux_roll_1h_mean,0.018179041061222128
ace_proton_density_lag_6h,0.018098575437460226
log1p_mpsh_electron_mid_lag_15m,0.01731718863361326
log10_xrs_b_flux_lag_7d,0.01706070547356745
log1p_ace_epam_p8_roll_6h_std,0.016759300955547146
log1p_mpsh_electron_high_roll_1d_mean,0.015961659378673852
log1p_ace_epam_de4_roll_1d_mean,0.015933601929262735
log_dose_lag_95m,0.015231589863515011
log10_xrs_a_flux_roll_1h_min,0.01482784696531677
proton_flux_proxy_gt10_mev_roll_1d_mean,0.014526275736089321
log1p_mpsh_proton_proxy_gt1mev_lag_6h,0.01357127194392959
proton_flux_proxy_gt50_mev_roll_1d_max,0.013511701289016582
ace_imf_magnitude_roll_1h_max,0.013384097735931657
log1p_mpsh_electron_gt2mev_roll_1h_mean,0.013267314308516345
log1p_mpsh_electron_mid_lag_6h,0.013251957828765929
log1p_mpsh_electron_high_roll_1h_mean,0.01299854063412993
log1p_mpsh_electron_gt2mev_roll_1d_mean,0.01291942364108261
log1p_mpsh_electron_mid_roll_1h_max,0.012795893890946182
proton_flux_proxy_gt10_mev_roll_6h_std,0.012507454595805925
log10_xrs_b_flux_roll_1h_max,0.011977382202959951
log1p_ace_epam_de4_lag_1d,0.011691371777651095
ace_solar_wind_speed_roll_1h_std,0.011209615390692575
proton_flux_proxy_gt10_mev_lag_30m,0.010443524034461927
log1p_ace_epam_p7_roll_6h_max,0.010061601906858331
ace_solar_wind_speed_roll_1d_max,0.010003421641837549
donki_gst_notification_count,0.009881257430857762
log1p_ace_epam_p8_roll_6h_mean,0.009843179067398341
log1p_mpsh_electron_mid_lag_3h,0.009640518048351159
donki_sep_notification_count,0.009457565430478194
flux_lag_3d,0.009443948548802478
ace_imf_magnitude_roll_1h_mean,0.009229761715524946
proton_flux_proxy_gt100_mev_roll_1h_min,0.009053852892301128
log10_xrs_a_flux_roll_6h_std,0.008976079077039031
log1p_ace_epam_de1_roll_6h_max,0.008612881003353834
proton_flux_proxy_gt10_mev_lag_7d,0.00829037123992797
proton_flux_proxy_gt10_mev_roll_6h_mean,0.007905895331050574
log1p_ace_epam_de4_roll_1h_mean,0.007736993635828683
log1p_ace_epam_p8_roll_1h_max,0.007707486193389448
log1p_mpsh_electron_mid_lag_12h,0.007437511157833007
log1p_mpsh_electron_gt2mev_roll_6h_std,0.006751616220392273
log1p_mpsh_electron_low_lag_3h,0.006658543163854362
ace_imf_bz_gse_roll_6h_std,0.00625875234162154
log1p_ace_epam_p7_roll_1h_std,0.006009525895374166
log1p_mpsh_electron_high_roll_6h_std,0.005906900404128566
log1p_mpsh_electron_gt2mev_lag_12h,0.005880692939914306
flux_lag_95m,0.005740464595139411
flux,0.004954406335612105
ace_epam_de1,0.004868898396369353
ace_imf_magnitude_roll_1h_std,0.004864973724001306
log1p_ace_epam_p8_roll_1h_std,0.004837322780950027
log1p_mpsh_proton_proxy_gt5mev_roll_6h_max,0.004814013016605143
log1p_ace_epam_de4_lag_12h,0.004668400371940166
ace_proton_density_roll_1d_max,0.004459446004109594
log_dose_orbit_diff_190m,0.004234951657920233
log1p_mpsh_electron_high_roll_1h_std,0.003228657432212647
dose_residual_lag_3h,0.0032246492718928195
log1p_flux,0.0013384671403651601
ace_imf_magnitude_lag_3h,0.0
ace_imf_magnitude_lag_15m,0.0
ace_imf_magnitude_lag_6h,0.0
ace_imf_magnitude_lag_1h,0.0
log1p_mpsh_proton_proxy_gt5mev_lag_6h,0.0
log1p_mpsh_proton_proxy_gt5mev_lag_3h,0.0
ace_solar_wind_speed_roll_1h_max,0.0
ace_imf_magnitude_lag_1d,0.0
ace_solar_wind_speed_roll_1h_mean,0.0
ace_solar_wind_speed_lag_12h,0.0
ace_solar_wind_speed_lag_3h,0.0
log1p_mpsh_proton_proxy_gt5mev_roll_1h_mean,0.0
ace_solar_wind_speed_lag_15m,0.0
log1p_mpsh_electron_high_lag_6h,0.0
ace_proton_density_roll_1h_max,0.0
ace_proton_density_roll_1h_std,0.0
ace_imf_magnitude_lag_12h,0.0
ace_imf_bz_gse_lag_15m,0.0
log1p_mpsh_proton_proxy_gt5mev_lag_1h,0.0
ace_proton_density_lag_1d,0.0
log1p_mpsh_proton_proxy_gt1mev_lag_3h,0.0
log_dose_orbit_diff_95m,0.0
log1p_mpsh_proton_proxy_gt1mev_lag_12h,0.0
dose_residual_orbit_diff_380m,0.0
dose_residual_orbit_diff_285m,0.0
dose_residual_orbit_diff_190m,0.0
dose_residual_orbit_diff_95m,0.0
log1p_mpsh_proton_proxy_gt1mev_roll_1h_mean,0.0
ace_imf_bz_gse_roll_1h_max,0.0
ace_imf_bz_gse_roll_1h_std,0.0
log1p_mpsh_proton_proxy_gt1mev_roll_1h_std,0.0
log1p_mpsh_proton_proxy_gt1mev_roll_1h_max,0.0
ace_imf_bz_gse_lag_6h,0.0
ace_imf_bz_gse_lag_3h,0.0
ace_imf_bz_gse_lag_1h,0.0
log1p_mpsh_electron_high_lag_15m,0.0
log1p_mpsh_proton_proxy_gt5mev_lag_15m,0.0
log1p_mpsh_electron_high_lag_1h,0.0
log1p_mpsh_electron_high_lag_3h,0.0
ace_proton_density_roll_1h_mean,0.0
log1p_ace_epam_p7_lag_6h,0.0
ace_proton_density_lag_3h,0.0
log1p_ace_epam_de1_lag_15m,0.0
log1p_ace_epam_p7_lag_1h,0.0
log1p_ace_epam_p7_lag_3h,0.0
log1p_mpsh_electron_gt2mev_roll_1h_max,0.0
log1p_ace_epam_p8_roll_1h_mean,0.0
log1p_ace_epam_p8_lag_1d,0.0
log1p_ace_epam_p8_lag_12h,0.0
log1p_ace_epam_p8_lag_6h,0.0
log1p_mpsh_electron_gt2mev_lag_15m,0.0
log1p_ace_epam_p8_lag_3h,0.0
log1p_ace_epam_p8_lag_1h,0.0
log1p_mpsh_electron_gt2mev_lag_1h,0.0
log1p_ace_epam_p7_roll_1d_max,0.0
log1p_mpsh_electron_gt2mev_roll_1h_std,0.0
log1p_mpsh_electron_mid_roll_1h_std,0.0
log1p_mpsh_electron_gt2mev_lag_3h,0.0
log1p_mpsh_electron_gt2mev_lag_6h,0.0
log1p_ace_epam_p7_roll_1h_mean,0.0
log1p_ace_epam_p7_lag_1d,0.0
log1p_ace_epam_p7_lag_12h,0.0
log1p_ace_epam_p8_roll_1d_std,0.0
log1p_ace_epam_de1_lag_3h,0.0
ace_proton_density_lag_1h,0.0
log1p_ace_epam_de1_lag_6h,0.0
ace_proton_density_lag_15m,0.0
log1p_mpsh_electron_gt2mev_lag_1d,0.0
log1p_ace_epam_de4_roll_1h_std,0.0
log1p_mpsh_proton_proxy_gt5mev_roll_1h_std,0.0
log1p_mpsh_proton_proxy_gt5mev_roll_1h_max,0.0
log1p_ace_epam_de4_lag_6h,0.0
log1p_ace_epam_de4_lag_3h,0.0
log1p_mpsh_proton_proxy_gt5mev_roll_6h_mean,0.0
log1p_ace_epam_de4_lag_1h,0.0
log1p_mpsh_electron_high_lag_12h,0.0
log1p_ace_epam_de4_lag_15m,0.0
log1p_mpsh_electron_high_lag_1d,0.0
log1p_mpsh_proton_proxy_gt1mev_lag_1h,0.0
log1p_ace_epam_p7_lag_15m,0.0
log1p_ace_epam_de1_roll_1h_std,0.0
log1p_ace_epam_de1_roll_1h_mean,0.0
log1p_mpsh_electron_high_roll_1h_max,0.0
log1p_ace_epam_de1_lag_1d,0.0
log1p_ace_epam_de1_lag_12h,0.0
log1p_mpsh_proton_proxy_gt1mev_lag_15m,0.0
absorbed_dose_rate,0.0
log1p_mpsh_electron_mid_roll_1h_mean,0.0
dose_residual_lag_15m,0.0
log10_xrs_b_flux_delta_1d,0.0
log10_xrs_b_flux_delta_6h,0.0
log10_xrs_b_flux_delta_1h,0.0
log10_xrs_b_flux_delta_15m,0.0
log10_xrs_a_flux_delta_1d,0.0
log10_xrs_a_flux_delta_6h,0.0
log10_xrs_a_flux_delta_1h,0.0
log10_xrs_a_flux_delta_15m,0.0
log1p_proton_flux_proxy_gt100_mev_delta_1d,0.0
log1p_proton_flux_proxy_gt100_mev_delta_6h,0.0
log1p_proton_flux_proxy_gt100_mev_delta_1h,0.0
log1p_proton_flux_proxy_gt100_mev_delta_15m,0.0
log1p_proton_flux_proxy_gt50_mev_delta_1d,0.0
log1p_proton_flux_proxy_gt50_mev_delta_6h,0.0
log1p_proton_flux_proxy_gt50_mev_delta_1h,0.0
log1p_proton_flux_proxy_gt50_mev_delta_15m,0.0
log1p_proton_flux_proxy_gt10_mev_delta_1d,0.0
log1p_proton_flux_proxy_gt10_mev_delta_6h,0.0
log1p_proton_flux_proxy_gt10_mev_delta_1h,0.0
log1p_proton_flux_proxy_gt10_mev_delta_15m,0.0
dose_residual_delta_1d,0.0
dose_residual_lag_5m,0.0
dose_residual_lag_30m,0.0
dose_residual_delta_1h,0.0
dose_residual_lag_1h,0.0
proton_flux_proxy_gt10_mev_lag_100m,0.0
proton_flux_proxy_gt10_mev_lag_95m,0.0
proton_flux_proxy_gt10_mev_lag_90m,0.0
proton_flux_proxy_gt10_mev_lag_1h,0.0
proton_flux_proxy_gt10_mev_lag_15m,0.0
proton_flux_proxy_gt10_mev_lag_5m,0.0
flux_lag_7d,0.0
log_dose_lag_7d,0.0
log_dose_lag_1d,0.0
log_dose_lag_190m,0.0
log_dose_lag_5m,0.0
dose_residual_lag_7d,0.0
dose_residual_lag_3d,0.0
dose_residual_lag_1d,0.0
dose_residual_lag_12h,0.0
dose_residual_lag_380m,0.0
dose_residual_lag_6h,0.0
dose_residual_lag_285m,0.0
dose_residual_lag_190m,0.0
dose_residual_lag_100m,0.0
dose_residual_lag_95m,0.0
dose_residual_delta_6h,0.0
dose_residual_delta_15m,0.0
proton_flux_proxy_gt10_mev_lag_190m,0.0
mpsh_electron_high,0.0
donki_hss_notification_count,0.0
donki_ips_notification_count,0.0
donki_flr_notification_count,0.0
Hp60,0.0
Hp30,0.0
q99_ratio,0.0
q99_margin,0.0
log1p_proton_flux_proxy_gt100_mev,0.0
log1p_proton_flux_proxy_gt50_mev,0.0
log1p_proton_flux_proxy_gt10_mev,0.0
log10_xrs_b_flux,0.0
log10_xrs_a_flux,0.0
xrs_b_flux,0.0
xrs_a_flux,0.0
proton_flux_proxy_gt100_mev,0.0
proton_flux_proxy_gt50_mev,0.0
proton_flux_proxy_gt10_mev,0.0
dose_residual,0.0
log_dose,0.0
samples_in_bin,0.0
altitude,0.0
mpsh_electron_low,0.0
mpsh_electron_gt2mev,0.0
q99_exceedance_roll_1h_rate,0.0
mpsh_proton_proxy_gt1mev,0.0
Dst_status,0.0
Kp_status,0.0
ace_imf_bz_gse,0.0
ace_imf_by_gse,0.0
ace_imf_bx_gse,0.0
ace_imf_magnitude,0.0
ace_proton_temperature,0.0
ace_helium_ratio,0.0
ace_solar_wind_speed,0.0
ace_proton_density,0.0
log1p_ace_epam_de4,0.0
log1p_ace_epam_de1,0.0
log1p_ace_epam_p8,0.0
log1p_mpsh_proton_proxy_gt5mev,0.0
log1p_mpsh_electron_gt2mev,0.0
log1p_mpsh_electron_high,0.0
log1p_mpsh_electron_low,0.0
ace_epam_de4,0.0
ace_epam_p8,0.0
ace_epam_p7,0.0
mpsh_proton_proxy_gt5mev,0.0
proton_flux_proxy_gt10_mev_lag_3h,0.0
proton_flux_proxy_gt10_mev_lag_285m,0.0
log1p_mpsh_electron_mid_lag_1h,0.0
proton_flux_proxy_gt50_mev_roll_1d_mean,0.0
proton_flux_proxy_gt50_mev_roll_1h_max,0.0
proton_flux_proxy_gt50_mev_roll_1h_min,0.0
proton_flux_proxy_gt50_mev_roll_1h_std,0.0
proton_flux_proxy_gt50_mev_roll_1h_mean,0.0
proton_flux_proxy_gt10_mev_roll_7d_max,0.0
proton_flux_proxy_gt10_mev_roll_1h_max,0.0
proton_flux_proxy_gt10_mev_roll_1h_min,0.0
proton_flux_proxy_gt10_mev_roll_1h_std,0.0
proton_flux_proxy_gt10_mev_roll_1h_mean,0.0
log10_xrs_b_flux_lag_3d,0.0
log10_xrs_b_flux_lag_1d,0.0
log10_xrs_b_flux_lag_12h,0.0
log10_xrs_b_flux_lag_6h,0.0
log10_xrs_b_flux_lag_190m,0.0
log10_xrs_b_flux_lag_3h,0.0
log10_xrs_b_flux_lag_100m,0.0
log10_xrs_b_flux_lag_95m,0.0
log10_xrs_b_flux_lag_90m,0.0
log10_xrs_b_flux_lag_1h,0.0
log10_xrs_b_flux_lag_30m,0.0
log10_xrs_b_flux_lag_15m,0.0
proton_flux_proxy_gt50_mev_roll_6h_mean,0.0
proton_flux_proxy_gt50_mev_roll_1d_std,0.0
log10_xrs_a_flux_lag_7d,0.0
proton_flux_proxy_gt50_mev_roll_3d_std,0.0
log1p_mpsh_electron_low_roll_1h_max,0.0
log1p_mpsh_electron_low_roll_1h_std,0.0
log1p_mpsh_electron_low_roll_1h_mean,0.0
log1p_mpsh_electron_low_lag_1d,0.0
log1p_mpsh_electron_low_lag_12h,0.0
log1p_mpsh_electron_low_lag_6h,0.0
log1p_mpsh_electron_low_lag_1h,0.0
log1p_mpsh_electron_low_lag_15m,0.0
log10_xrs_b_flux_roll_1h_std,0.0
log10_xrs_a_flux_roll_1h_max,0.0
log10_xrs_a_flux_roll_1h_std,0.0
log10_xrs_a_flux_roll_1h_mean,0.0
proton_flux_proxy_gt100_mev_roll_7d_min,0.0
proton_flux_proxy_gt100_mev_roll_3d_std,0.0
proton_flux_proxy_gt100_mev_roll_6h_max,0.0
proton_flux_proxy_gt100_mev_roll_6h_std,0.0
proton_flux_proxy_gt100_mev_roll_1h_max,0.0
